studentID,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,smote_class
790,0,1,18,0,1,0,3,3,2,2,1,1,1,2,0,0,1,0,0,1,1,1,0,4,2,4,2,3,2,6,12,12,13,5
791,0,1,18,0,1,1,2,1,0,2,0,1,2,3,0,0,0,0,1,1,1,1,0,4,3,1,1,1,4,0,10,11,12,5
792,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
793,0,1,17,0,1,1,2,2,2,2,0,0,2,1,0,0,1,0,1,1,0,1,0,3,3,3,3,3,3,17,9,10,11,5
794,0,1,18,0,1,0,3,2,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,3,2,1,1,3,1,14,15,15,5
795,0,1,18,0,1,1,2,1,0,2,0,1,2,3,0,0,0,0,1,1,1,1,0,4,3,1,1,1,4,0,9,10,11,5
796,0,1,20,0,1,1,1,1,0,2,0,1,2,1,1,0,1,0,1,1,0,1,0,4,3,3,4,2,3,20,9,10,10,5
797,0,1,17,0,1,1,1,2,2,2,2,1,1,1,2,0,0,0,0,1,1,0,0,2,2,2,2,3,5,13,9,8,10,5
798,0,1,16,0,1,1,1,2,2,2,2,0,1,1,1,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,9,10,5
799,0,1,16,0,1,1,2,2,3,2,1,0,2,1,1,0,0,0,0,1,1,0,0,2,2,3,3,4,3,15,9,9,11,5
800,0,1,17,0,1,1,1,1,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,2,2,2,2,2,5,8,8,8,9,5
801,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,3,2,1,2,4,0,12,12,12,5
802,0,1,17,0,1,1,2,1,0,2,0,1,2,1,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,5,8,8,9,5
803,0,1,17,0,1,1,1,1,1,3,0,1,3,2,0,0,0,0,1,1,0,0,1,4,3,4,1,4,5,0,8,8,8,5
804,0,1,17,0,1,1,1,1,1,2,0,1,3,1,0,0,0,0,1,1,0,0,1,4,3,4,1,4,5,1,8,8,8,5
805,0,1,18,0,1,0,3,3,2,2,2,1,1,2,0,0,1,0,0,1,1,1,0,4,2,4,2,3,1,6,14,15,15,5
806,0,1,18,0,1,1,2,1,0,3,0,1,1,2,0,0,0,0,0,1,1,1,1,4,3,1,1,1,5,0,9,9,10,5
807,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
808,0,1,17,0,1,1,1,1,1,2,1,1,1,1,2,0,0,0,0,1,0,0,0,2,2,2,2,2,5,11,8,8,9,5
809,0,1,16,0,1,1,2,2,3,2,1,0,2,1,1,0,0,0,0,1,1,0,0,2,2,3,3,4,3,15,9,9,11,5
810,0,1,16,0,1,1,3,3,3,2,0,0,2,1,0,0,1,0,0,1,1,1,0,3,3,3,2,4,3,15,10,10,11,5
811,0,1,18,0,1,1,2,1,0,2,0,1,2,2,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,2,8,9,10,5
812,0,1,18,0,1,1,1,1,0,3,0,1,2,2,0,0,0,0,1,1,0,0,1,4,3,2,1,2,5,0,8,9,9,5
813,0,1,17,0,1,1,1,1,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,2,2,2,2,2,5,8,8,8,9,5
814,0,1,17,0,1,1,1,1,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,2,2,2,2,2,5,8,8,8,9,5
815,0,1,17,0,1,0,1,1,2,2,0,1,3,2,0,0,0,0,0,1,0,0,0,4,3,4,1,4,4,0,8,8,8,5
816,0,1,16,0,1,1,1,2,2,2,2,0,1,1,1,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,9,10,5
817,0,1,18,0,1,0,2,1,0,2,0,1,2,2,0,0,0,0,0,1,1,1,0,3,3,1,1,1,4,0,9,10,11,5
818,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
819,0,1,18,0,1,1,1,1,0,3,0,1,2,2,0,0,0,0,1,1,0,0,1,4,3,1,1,1,5,0,8,9,10,5
820,0,1,18,0,1,1,2,1,1,2,1,1,2,3,0,0,0,0,1,1,1,1,0,4,3,1,1,1,4,0,11,12,13,5
821,0,1,16,0,1,1,2,2,3,2,0,0,2,1,0,0,1,0,1,1,0,1,0,3,3,3,3,4,3,16,9,10,11,5
822,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,0,0,0,1,0,0,0,3,3,3,1,3,4,0,11,11,11,5
823,0,1,18,0,1,0,3,2,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,3,2,1,1,3,0,14,15,15,5
824,0,1,19,0,1,1,1,1,0,2,1,1,1,1,2,0,0,0,0,1,0,0,0,3,2,2,4,2,4,18,9,9,10,5
825,0,1,16,0,1,1,1,2,2,2,2,0,1,1,1,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,9,10,5
826,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,0,0,0,1,0,0,0,3,3,3,1,3,4,0,11,11,11,5
827,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
828,0,1,17,0,1,0,3,2,3,2,2,1,2,2,0,0,1,0,0,1,1,1,0,4,3,2,1,1,4,0,13,14,14,5
829,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,3,2,1,2,4,0,12,12,12,5
830,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,0,0,0,1,1,1,0,3,3,2,1,2,4,0,11,11,11,5
831,0,1,17,0,1,1,3,3,2,2,0,0,1,1,0,0,1,0,0,1,1,1,0,3,3,3,1,3,4,8,10,9,10,5
832,0,1,18,0,1,0,3,3,2,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,2,3,1,3,3,7,11,10,11,5
833,0,1,17,0,1,1,2,2,2,2,0,0,2,1,0,0,1,0,1,1,0,1,0,3,3,3,3,3,3,17,9,10,11,5
834,0,1,17,0,1,1,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,2,2,2,2,2,5,10,8,8,9,5
835,0,1,17,0,1,1,1,1,1,3,0,1,3,2,0,0,0,0,1,1,0,0,1,4,3,3,1,3,5,0,8,8,9,5
836,0,1,17,0,1,1,1,1,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,2,2,2,2,2,5,9,8,8,9,5
837,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
838,0,1,18,0,1,0,3,3,2,2,1,1,1,2,0,0,1,0,0,1,1,1,0,4,2,4,2,3,2,6,12,12,13,5
839,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
840,0,1,17,0,1,0,3,2,3,2,2,1,2,2,0,0,1,0,0,1,1,1,0,4,3,2,1,1,4,0,13,14,14,5
841,0,1,17,0,1,1,1,1,1,2,1,1,1,1,2,0,0,0,0,1,0,0,0,2,2,2,2,2,5,11,8,8,9,5
842,0,1,18,0,1,0,3,3,2,2,1,1,1,2,0,0,1,0,0,1,1,1,0,4,2,3,1,3,3,7,12,11,12,5
843,0,1,17,0,1,1,1,1,0,2,0,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,1,2,5,6,8,8,8,5
844,0,1,17,0,1,0,2,2,2,2,0,1,3,2,0,0,0,0,0,1,0,0,0,4,3,4,1,4,4,0,9,9,9,5
845,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
846,0,1,18,0,1,0,3,3,2,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,2,3,1,3,3,7,11,11,11,5
847,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
848,0,1,18,0,1,1,2,1,0,2,0,1,2,2,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,2,8,9,10,5
849,0,1,18,0,1,1,2,1,0,2,0,1,2,3,0,0,0,0,1,1,1,1,0,4,3,1,1,1,4,0,10,11,12,5
850,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
851,0,1,18,0,1,0,2,1,0,2,0,1,2,2,0,0,0,0,0,1,1,1,0,3,3,1,1,1,4,0,9,10,11,5
852,0,1,17,0,1,0,3,3,3,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,3,2,1,2,4,0,12,12,12,5
853,0,1,17,0,1,0,3,3,3,2,1,1,2,2,0,0,1,0,0,1,1,1,0,3,3,2,1,2,4,0,12,13,13,5
854,0,1,17,0,1,1,2,2,2,2,0,1,1,1,0,0,0,0,0,1,1,0,0,3,2,2,1,3,5,9,9,8,10,5
855,0,1,18,0,1,1,2,2,1,3,0,1,1,2,0,0,0,0,0,1,1,1,1,4,3,2,1,2,5,6,9,9,10,5
856,0,1,17,0,1,1,2,1,0,2,0,1,2,1,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,6,8,8,9,5
857,0,1,16,0,1,1,1,2,2,2,2,0,1,1,1,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,9,10,5
858,0,1,17,0,1,1,2,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,8,8,9,5
859,0,1,16,0,1,1,2,2,3,2,1,0,2,1,0,0,0,0,0,1,1,0,0,2,2,3,3,4,3,15,9,10,11,5
860,0,1,18,0,1,1,2,1,0,2,0,1,2,2,1,0,0,0,1,1,0,1,1,3,3,1,1,1,5,2,8,9,10,5
861,0,1,16,0,1,1,1,2,2,2,2,0,1,1,2,0,0,0,0,1,1,0,0,2,2,2,3,3,4,14,9,8,10,5
862,0,1,18,0,1,1,2,2,1,3,0,1,1,2,0,0,0,0,0,1,1,1,1,4,3,2,1,2,5,7,9,9,10,5
863,0,1,18,0,1,0,3,3,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,2,3,2,2,2,3,14,15,15,5
864,0,1,17,0,1,1,1,1,1,2,2,1,1,1,2,0,0,0,0,1,0,0,0,2,2,2,2,2,5,13,8,8,9,5
865,0,1,17,0,1,1,2,2,2,2,0,1,1,1,0,0,0,0,0,1,1,0,0,3,2,2,1,3,5,8,9,8,10,5
866,0,1,17,0,1,1,1,2,2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,2,2,2,2,3,5,11,9,8,10,5
867,0,1,18,0,1,1,1,1,0,2,0,1,2,1,1,0,0,0,1,1,0,1,1,3,3,2,3,2,4,13,8,8,9,5
868,0,1,17,0,1,1,2,2,1,2,0,1,1,1,0,0,0,0,0,1,0,1,1,3,3,2,1,2,5,8,9,8,9,5
869,0,1,17,0,1,1,2,2,2,2,0,1,1,1,0,0,0,0,0,1,1,0,0,3,2,2,1,3,5,9,9,8,10,5
870,0,1,15,1,0,1,3,4,2,2,1,1,1,2,0,0,1,0,1,1,1,1,0,5,5,1,1,1,5,0,12,12,13,6
871,0,1,15,1,0,1,4,3,4,2,0,1,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,3,0,12,12,13,6
872,0,1,15,1,0,0,2,2,2,2,1,2,1,3,0,0,1,0,0,1,1,1,1,4,5,2,1,1,3,0,14,14,15,6
873,0,1,17,1,0,1,3,2,3,3,0,1,1,1,3,0,1,1,1,1,1,1,0,5,5,5,2,4,5,2,8,8,7,6
874,0,1,15,1,0,1,4,3,4,2,3,1,1,2,0,0,0,0,0,1,1,1,0,4,4,1,1,1,1,0,12,13,14,6
875,0,1,15,1,0,1,4,4,1,1,2,0,1,1,0,0,1,1,0,1,1,1,0,5,4,2,1,1,5,0,11,12,12,6
876,0,1,15,1,0,1,2,2,2,2,1,1,1,1,0,0,1,0,0,1,1,1,0,4,2,2,1,2,5,8,11,12,12,6
877,0,1,15,1,0,1,4,2,1,3,2,1,1,1,0,0,0,0,0,1,1,1,0,2,2,4,2,4,1,0,11,11,11,6
878,0,1,16,1,0,1,4,4,4,4,1,1,1,2,0,0,1,1,1,1,1,1,1,4,4,5,5,5,5,4,12,11,12,6
879,0,1,15,1,0,1,4,4,1,3,1,1,1,2,0,0,1,1,0,0,1,1,0,5,4,2,3,4,5,0,10,11,11,6
880,0,1,15,1,0,1,4,4,3,3,3,1,2,2,0,0,1,0,1,1,1,1,0,4,3,1,1,1,5,2,15,15,15,6
881,0,1,16,1,0,1,3,2,2,2,1,1,1,1,0,0,1,0,0,0,1,1,0,5,4,3,1,1,5,4,12,12,12,6
882,0,1,15,1,0,1,4,4,3,4,0,0,1,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,5,0,14,15,15,6
883,0,1,15,1,0,1,2,2,3,3,0,0,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,1,0,9,10,10,6
884,0,1,16,1,0,1,4,3,1,3,3,1,1,4,0,0,0,0,1,1,1,1,0,4,2,2,1,1,2,2,17,17,17,6
885,0,1,15,1,0,1,4,2,4,2,1,1,1,2,0,0,1,0,0,1,1,0,0,4,3,3,2,2,5,4,11,12,13,6
886,0,1,15,1,0,1,4,4,4,1,3,1,1,2,0,0,1,0,1,1,1,0,0,3,2,2,1,1,5,8,15,15,16,6
887,0,1,15,1,0,0,4,4,2,3,3,1,1,4,0,0,1,0,1,0,1,1,1,1,3,3,5,5,3,0,11,12,12,6
888,0,1,16,1,0,1,3,1,2,2,3,0,2,4,0,0,1,0,0,1,1,1,0,4,3,2,1,1,5,2,13,11,11,6
889,0,1,15,1,0,1,4,2,2,2,0,1,1,4,0,0,0,0,0,1,1,1,0,3,3,3,1,1,3,0,11,9,10,6
890,0,1,16,1,0,1,3,1,2,2,3,1,1,1,0,0,0,0,1,1,1,0,0,5,3,2,2,2,5,0,13,13,14,6
891,0,1,15,1,0,1,4,3,4,2,1,1,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,3,5,0,11,11,11,6
892,0,1,15,1,0,1,4,0,4,2,0,1,2,4,0,0,0,0,1,1,1,1,0,3,4,3,1,1,1,0,12,11,11,6
893,0,1,17,1,0,1,2,1,2,2,1,1,2,1,3,1,1,0,1,1,0,1,0,4,5,1,1,1,3,0,9,9,10,6
894,0,1,15,1,0,1,2,3,2,3,0,0,1,1,0,1,1,0,1,0,1,1,1,3,2,2,1,3,3,0,11,11,12,6
895,0,1,15,1,0,1,2,3,2,2,1,1,1,3,0,1,0,0,0,0,1,1,0,5,3,2,1,2,5,2,10,9,9,6
896,0,1,16,1,0,1,2,2,3,2,3,0,2,2,0,0,0,0,1,0,1,1,0,4,4,2,1,1,3,6,12,10,11,6
897,0,1,16,1,0,1,4,4,3,3,2,1,1,1,0,1,1,0,1,1,1,1,0,4,5,5,5,5,4,12,9,9,8,6
898,0,1,16,1,0,1,4,4,3,4,2,0,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,1,4,0,16,16,16,6
899,0,1,15,1,0,1,4,4,3,2,0,1,1,1,0,0,1,1,1,0,1,1,0,5,3,3,1,1,5,2,12,13,12,6
900,0,1,15,1,0,0,3,4,3,2,0,1,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,1,1,0,16,16,16,6
901,0,1,16,1,0,1,3,3,3,2,1,0,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,4,13,14,14,6
902,0,1,16,1,0,1,4,4,4,4,0,0,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,2,5,6,16,14,14,6
903,0,1,15,1,0,1,4,4,2,4,3,0,2,2,0,0,1,0,1,1,1,0,0,4,4,3,1,1,2,4,16,15,16,6
904,0,1,16,1,0,1,3,3,2,3,1,0,2,1,0,0,0,0,1,1,1,1,0,5,4,2,1,1,5,6,14,14,15,6
905,0,1,15,1,0,1,3,4,2,2,3,0,1,1,0,0,0,0,0,1,1,1,0,3,4,3,1,2,4,2,14,13,14,6
906,0,1,15,1,0,1,2,2,3,3,1,0,1,4,0,0,1,0,1,1,1,1,0,5,5,4,1,2,5,6,14,13,13,6
907,0,1,16,1,0,1,4,4,1,2,0,1,1,1,0,0,1,0,1,1,1,1,0,3,4,4,1,4,5,4,12,13,13,6
908,0,1,15,1,0,1,3,4,3,3,1,0,1,1,0,1,0,0,0,1,1,1,0,5,5,5,3,2,5,2,9,9,9,6
909,0,1,16,1,0,1,2,3,2,2,0,1,2,3,0,0,1,0,0,0,1,1,1,3,2,3,2,2,1,4,13,12,13,6
910,0,1,16,1,0,1,2,1,0,2,0,1,4,1,0,0,0,0,0,1,1,0,0,3,2,1,1,1,2,4,9,9,11,6
911,0,1,15,1,0,1,4,3,4,3,0,0,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,3,6,9,11,11,6
912,0,1,16,1,0,1,4,4,3,3,0,1,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,5,0,15,13,13,6
913,0,1,17,1,0,1,2,1,2,2,1,1,1,1,0,0,1,0,0,1,1,1,0,5,4,5,1,2,5,22,9,7,6,6
914,0,1,16,1,0,1,4,4,4,4,0,1,1,1,0,0,1,0,0,1,0,1,1,3,3,2,2,1,5,16,9,9,8,6
915,0,1,19,1,0,1,3,2,3,0,1,1,1,1,0,0,1,0,0,1,0,1,1,4,5,4,1,1,4,6,11,9,11,6
916,0,1,16,1,0,1,3,3,2,3,0,0,1,2,1,0,1,0,0,1,1,1,1,4,5,5,4,4,5,0,10,10,1,6
917,0,1,16,1,0,1,1,3,0,3,0,0,1,1,1,0,0,0,0,1,0,1,0,5,3,3,1,4,2,2,9,8,8,6
918,0,1,17,1,0,1,3,2,3,3,0,1,2,1,3,0,1,0,1,0,0,0,0,4,5,2,1,1,2,10,8,7,8,6
919,0,1,16,1,0,1,2,2,2,2,0,0,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,4,0,9,10,11,6
920,0,1,16,1,0,1,3,4,2,2,0,0,3,1,1,0,1,0,1,0,1,1,0,3,4,5,2,4,2,4,9,9,10,6
921,0,1,16,1,0,1,1,0,2,2,3,1,2,2,0,0,1,0,1,1,1,1,1,4,3,2,1,1,3,0,16,17,18,6
922,0,1,17,1,0,1,3,3,2,2,3,0,1,2,0,0,0,0,1,0,1,1,0,4,3,4,1,4,4,4,11,9,10,6
923,0,1,17,1,0,1,4,3,2,2,0,1,1,2,0,0,1,1,1,1,1,1,1,5,2,3,1,1,2,4,11,11,13,6
924,0,1,16,1,0,1,4,3,4,2,1,1,1,2,0,0,1,1,1,1,1,1,0,3,4,3,2,3,3,4,11,10,11,6
925,0,1,16,1,0,1,3,3,3,2,1,1,1,2,0,0,0,0,1,1,1,1,1,4,2,3,1,2,3,0,11,12,13,6
926,0,1,17,1,0,1,3,3,3,3,2,1,1,2,0,0,1,0,1,1,1,1,1,4,3,4,2,3,4,6,11,13,14,6
927,0,1,16,1,0,1,1,2,3,3,2,1,1,1,0,0,1,0,1,1,1,1,1,3,3,3,1,2,3,0,10,9,11,6
928,0,1,17,1,0,1,1,2,0,3,2,2,2,2,0,0,0,0,1,0,1,1,0,4,4,4,4,5,5,16,10,11,12,6
929,0,1,16,1,0,1,2,3,2,2,1,0,2,1,0,0,0,0,0,1,1,1,0,5,3,3,1,1,3,0,13,12,12,6
930,0,1,17,1,0,1,4,4,3,4,1,1,1,1,0,0,0,0,0,1,1,1,0,5,2,3,1,2,5,4,13,13,14,6
931,0,1,18,1,0,1,2,2,3,2,1,1,1,2,0,0,1,0,1,1,1,1,0,4,4,4,2,4,5,10,12,11,11,6
932,0,1,18,1,0,1,2,2,2,2,1,1,2,2,3,0,1,1,0,1,1,1,0,3,3,3,5,5,4,9,10,9,10,6
933,0,1,17,1,0,1,4,4,4,4,3,1,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,0,13,13,13,6
934,0,1,16,1,0,1,4,4,1,2,3,0,1,2,0,0,1,0,1,1,1,1,0,4,2,4,2,4,1,0,13,13,14,6
935,0,1,16,1,0,1,3,2,0,2,3,1,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,0,12,12,12,6
936,0,1,18,1,0,1,2,2,2,0,0,2,1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,1,26,7,8,8,6
937,0,1,17,1,0,1,4,4,4,4,0,1,1,1,0,0,1,0,1,0,1,1,0,4,2,1,1,2,5,6,10,8,9,6
938,0,1,18,1,0,1,2,2,2,3,3,0,1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,2,16,8,7,8,6
939,0,1,16,1,0,1,4,4,3,3,0,1,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,4,14,15,15,6
940,0,1,16,1,0,1,2,1,2,2,0,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,15,16,16,6
941,0,1,17,1,0,1,2,3,2,2,0,0,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,9,12,13,6
942,0,1,22,1,0,1,3,1,3,3,2,1,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,7,8,5,6
943,0,1,16,1,0,1,0,2,2,2,2,1,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11,12,11,6
944,0,1,18,1,0,1,3,2,3,2,0,1,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,7,8,7,6
945,0,1,16,1,0,1,3,3,0,2,3,2,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,9,11,10,6
946,0,1,18,1,0,1,2,1,3,3,2,1,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7,8,6,6
947,0,1,18,1,0,1,2,1,2,2,1,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,16,16,16,6
948,0,1,18,1,0,1,4,3,4,2,0,1,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10,10,11,6
949,0,1,17,1,0,1,2,2,2,2,1,0,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8,8,9,6
950,0,1,17,1,0,1,3,1,3,2,2,1,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,11,11,14,6
951,0,1,18,1,0,1,4,2,1,2,3,0,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,10,12,14,6
952,0,1,18,1,0,1,4,4,4,3,1,1,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11,12,12,6
953,0,1,18,1,0,1,1,2,0,2,1,2,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,6
954,0,1,17,1,0,1,1,1,2,2,3,0,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12,12,12,6
955,0,1,18,1,0,1,2,1,3,3,3,1,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14,15,15,6
956,0,1,18,1,0,1,4,2,4,2,1,1,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15,16,16,6
957,0,1,17,1,0,1,3,3,1,2,1,1,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15,6
958,0,1,20,1,0,0,3,2,3,2,0,2,1,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,14,15,15,6
959,0,1,19,1,0,1,4,2,1,2,0,1,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,11,10,10,6
960,0,1,18,1,0,1,4,4,2,2,0,1,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,13,14,13,6
961,0,1,17,1,0,1,3,3,2,3,3,1,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,17,18,17,6
962,0,1,18,1,0,1,2,2,2,2,3,1,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,5,6,15,14,15,6
963,0,1,18,1,0,1,4,4,4,3,1,0,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,12,12,13,6
964,0,1,18,1,0,1,4,3,4,2,0,1,1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,5,0,14,13,14,6
965,0,1,19,1,0,1,2,1,2,2,3,1,1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,7,11,11,6
966,0,1,16,1,0,1,1,2,3,2,1,1,1,1,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,10,10,11,6
967,0,1,15,1,0,1,4,2,4,2,1,1,1,2,0,0,1,0,0,1,1,0,0,3,3,3,2,2,3,4,11,10,11,6
968,0,1,16,1,0,1,3,3,2,2,0,1,1,2,0,0,1,0,0,0,1,1,1,4,2,3,1,1,1,4,11,11,13,6
969,0,1,16,1,0,1,3,3,0,2,3,0,1,2,0,0,0,0,1,1,1,1,0,4,2,3,1,3,1,0,12,12,13,6
970,0,1,18,1,0,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,1,0,4,3,4,1,4,4,10,7,10,11,6
971,0,1,16,1,0,1,1,1,1,2,3,0,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,3,0,12,12,12,6
972,0,1,17,1,0,1,2,1,3,3,0,1,1,1,2,0,0,0,0,0,0,1,0,4,4,5,2,4,5,2,7,8,6,6
973,0,1,16,1,0,1,2,1,2,2,1,1,2,1,0,0,0,0,0,0,1,1,0,4,3,2,1,1,4,6,15,15,15,6
974,0,1,16,1,0,1,2,1,2,2,0,1,2,1,0,0,0,0,0,0,1,1,0,4,3,2,1,1,4,6,15,15,15,6
975,0,1,15,1,0,1,3,2,3,2,1,1,1,2,0,0,0,0,1,1,1,1,0,4,3,3,2,3,5,0,11,11,12,6
976,0,1,15,1,0,1,3,3,2,2,0,1,1,1,0,0,1,0,0,0,1,1,0,5,3,3,1,1,5,2,12,12,12,6
977,0,1,16,1,0,1,1,1,2,2,1,1,1,1,2,0,1,0,1,1,0,1,0,3,4,1,1,1,3,0,9,9,10,6
978,0,1,15,1,0,1,4,3,3,2,0,1,1,1,0,0,1,0,0,0,1,1,0,5,3,3,1,1,3,0,12,12,12,6
979,0,1,17,1,0,1,4,4,3,2,1,0,1,2,0,0,1,0,1,1,1,1,0,4,2,3,2,2,1,0,12,12,13,6
980,0,1,15,1,0,1,1,2,3,3,1,0,1,1,0,0,1,0,0,1,1,1,0,3,3,2,1,1,2,0,9,9,10,6
981,0,1,15,1,0,1,3,2,2,2,0,1,1,1,0,0,1,0,0,0,1,1,0,5,3,3,1,1,5,3,12,12,12,6
982,0,1,17,1,0,1,1,2,0,2,1,2,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,6
983,0,1,15,1,0,1,4,3,3,2,0,1,1,1,0,0,1,0,0,0,1,1,0,5,3,3,1,1,3,0,12,12,12,6
984,0,1,15,1,0,1,3,3,3,2,0,1,1,2,0,0,0,0,0,1,1,1,0,4,2,3,1,2,3,0,11,12,13,6
985,0,1,16,1,0,1,3,3,3,3,1,1,1,2,0,0,1,0,1,1,1,1,1,4,3,4,3,4,4,4,11,11,12,6
986,0,1,15,1,0,1,2,3,2,2,0,0,1,1,0,0,0,0,1,0,1,1,1,3,2,2,1,2,3,0,11,11,12,6
987,0,1,19,1,0,0,3,2,3,2,0,1,1,1,1,0,0,0,0,1,1,0,0,5,4,3,1,1,5,0,14,14,14,6
